Lerch F.J., Klosko S.M., Laubscher R.E., Wagner C.A.;
Gravity Model Improvement Using Geos3 (GEM9 and 10);
Journal of Geophysical Research, Vol. 84, B8, 3897-3916, 1979



product_type                gravity_field
modelname                   GEM10
earth_gravity_constant      0.3986004461E+15   (not from reference)
radius                      0.6378136300E+07   (not from reference)
max_degree                      30
errors                      formal


key    L    M          C                   S            sigma C        sigma S
end_of_head =======================================================================
gfc   15    2   .332000000000e-08  -.205200000000e-07  .14000000e-07  .14000000e-07
gfc   16    2  -.941000000000e-08   .255800000000e-07  .12000000e-07  .12000000e-07
gfc   17    2  -.178800000000e-07   .125800000000e-07  .13000000e-07  .13000000e-07
gfc   18    2   .498000000000e-08   .162300000000e-07  .12000000e-07  .12000000e-07
gfc   19    2   .162100000000e-07  -.123000000000e-08  .13000000e-07  .13000000e-07
gfc   20    2  -.541000000000e-08   .101900000000e-07  .11000000e-07  .11000000e-07
gfc   21    2   .989000000000e-08  -.670000000000e-09  .11000000e-07  .11000000e-07
gfc   22    2  -.183000000000e-08  -.943000000000e-08  .10000000e-07  .10000000e-07
gfc    3    3   .700280000000e-06   .141250000000e-05  .90000000e-08  .90000000e-08
gfc    4    3   .988500000000e-06  -.201790000000e-06  .40000000e-08  .40000000e-08
gfc    5    3  -.467120000000e-06  -.202980000000e-06  .90000000e-08  .90000000e-08
gfc    6    3   .569700000000e-07   .332000000000e-08  .60000000e-08  .60000000e-08
gfc    7    3   .231090000000e-06  -.216150000000e-06  .12000000e-07  .12000000e-07
gfc    8    3  -.113600000000e-07  -.855800000000e-07  .90000000e-08  .90000000e-08
gfc    9    3  -.161960000000e-06  -.905300000000e-07  .15000000e-07  .15000000e-07
gfc   10    3  -.187900000000e-07  -.160640000000e-06  .12000000e-07  .12000000e-07
gfc   11    3  -.509300000000e-07  -.129210000000e-06  .17000000e-07  .17000000e-07
gfc   12    3   .591300000000e-07   .258600000000e-07  .14000000e-07  .14000000e-07
gfc   13    3  -.217400000000e-07   .704700000000e-07  .16000000e-07  .16000000e-07
gfc   14    3   .326200000000e-07  -.677000000000e-08  .14000000e-07  .14000000e-07
gfc   15    3   .225000000000e-07   .241300000000e-07  .15000000e-07  .15000000e-07
gfc   16    3  -.110600000000e-07  -.198400000000e-07  .12000000e-07  .12000000e-07
gfc   17    3  -.791000000000e-08   .178000000000e-08  .15000000e-07  .15000000e-07
gfc   18    3  -.136000000000e-08  -.400000000000e-08  .14000000e-07  .14000000e-07
gfc   19    3   .172000000000e-08  -.958000000000e-08  .12000000e-07  .12000000e-07
gfc   20    3  -.934000000000e-08   .156800000000e-07  .12000000e-07  .12000000e-07
gfc   21    3   .901000000000e-08   .527000000000e-08  .12000000e-07  .12000000e-07
gfc   22    3  -.504000000000e-08   .789000000000e-08  .11000000e-07  .11000000e-07
gfc    4    4  -.195310000000e-06   .298830000000e-06  .60000000e-08  .60000000e-08
gfc    5    4  -.287540000000e-06   .499000000000e-07  .90000000e-08  .90000000e-08
gfc    6    4  -.100890000000e-06  -.461570000000e-06  .70000000e-08  .70000000e-08
gfc    7    4  -.284550000000e-06  -.129840000000e-06  .11000000e-07  .11000000e-07
gfc    8    4  -.244190000000e-06   .750700000000e-07  .90000000e-08  .90000000e-08
gfc    9    4  -.977000000000e-08   .135700000000e-07  .14000000e-07  .14000000e-07
gfc   10    4  -.971700000000e-07  -.766600000000e-07  .13000000e-07  .13000000e-07
gfc   11    4  -.482900000000e-07  -.739700000000e-07  .16000000e-07  .16000000e-07
gfc   12    4  -.803900000000e-07  -.215600000000e-07  .15000000e-07  .15000000e-07
gfc   13    4  -.160300000000e-07  -.226000000000e-08  .16000000e-07  .16000000e-07
gfc   14    4  -.637000000000e-08  -.280000000000e-09  .14000000e-07  .14000000e-07
gfc   15    4  -.410900000000e-07  -.341000000000e-08  .15000000e-07  .15000000e-07
gfc   16    4   .319800000000e-07   .315100000000e-07  .15000000e-07  .15000000e-07
gfc   17    4  -.708000000000e-08   .103800000000e-07  .15000000e-07  .15000000e-07
gfc   18    4   .321200000000e-07   .546000000000e-08  .13000000e-07  .13000000e-07
gfc   19    4   .323000000000e-08  -.165200000000e-07  .14000000e-07  .14000000e-07
gfc   20    4  -.491000000000e-08  -.140200000000e-07  .13000000e-07  .13000000e-07
gfc   21    4   .253000000000e-08   .928000000000e-08  .12000000e-07  .12000000e-07
gfc   22    4   .250000000000e-09   .119300000000e-07  .11000000e-07  .11000000e-07
